gene;sample;mutated;label;year
Salmonella;4;0;organism;2016
Serratia;4;0;organism;2016
CMY;31;0;β-lactamases;2014
CTX-M;31;0;β-lactamases;2014
DHA;31;0;β-lactamases;2014
FOX;31;0;β-lactamases;2014
GES;31;0;β-lactamases;2014
IMP;31;0;β-lactamases;2014
LAP;31;0;β-lactamases;2014
OXA;31;0;β-lactamases;2014
PSE;31;0;β-lactamases;2014
SHV;31;0;β-lactamases;2014
TEM;31;0;β-lactamases;2014
VEB;31;0;β-lactamases;2014
umuC/D;31;2;features;2014
Plasmid-segregation;31;0;features;2014
Toxin-antitoxin;31;2;features;2014
psiA/B;31;2;features;2014
Transposon;31;2;features;2014
Mercuric Res.;31;0;features;2014
Copper Res.;31;2;features;2014
Arsenic Res.;31;2;features;2014
IncA/C;31;0;inc-group;2014
IncA/C2;31;0;inc-group;2014
IncFIA;31;0;inc-group;2014
IncFIB;31;3;inc-group;2014
IncFIC;31;0;inc-group;2014
IncFII;31;0;inc-group;2014
IncHI1A;31;0;inc-group;2014
IncHI1B;31;0;inc-group;2014
IncHI2;31;0;inc-group;2014
IncL/M;31;0;inc-group;2014
IncN;31;0;inc-group;2014
IncN2;31;0;inc-group;2014
IncN3;31;0;inc-group;2014
IncP;31;0;inc-group;2014
IncQ1;31;0;inc-group;2014
IncU;31;0;inc-group;2014
IncX3;31;0;inc-group;2014
IncY;31;0;inc-group;2014
Acinetobacter;31;0;organism;2014
Aeromonas;31;0;organism;2014
Citrobacter;31;0;organism;2014
Enterobacter;31;0;organism;2014
Escherichia;31;0;organism;2014
Klebsiella;31;4;organism;2014
Leclercia;31;0;organism;2014
Morganella;31;0;organism;2014
Pantoea;31;0;organism;2014
Proteus;31;0;organism;2014
Pseudomonas;31;0;organism;2014
Raoultella;31;0;organism;2014
Salmonella;31;0;organism;2014
Serratia;31;0;organism;2014
CMY;49;0;β-lactamases;2011
CTX-M;49;0;β-lactamases;2011
DHA;49;0;β-lactamases;2011
FOX;49;0;β-lactamases;2011
GES;49;0;β-lactamases;2011
IMP;49;0;β-lactamases;2011
LAP;49;0;β-lactamases;2011
OXA;49;1;β-lactamases;2011
PSE;49;0;β-lactamases;2011
SHV;49;0;β-lactamases;2011
TEM;49;1;β-lactamases;2011
VEB;49;0;β-lactamases;2011
umuC/D;49;2;features;2011
Plasmid-segregation;49;2;features;2011
Toxin-antitoxin;49;2;features;2011
psiA/B;49;2;features;2011
Transposon;49;2;features;2011
Mercuric Res.;49;0;features;2011
Copper Res.;49;0;features;2011
Arsenic Res.;49;0;features;2011
IncA/C;49;0;inc-group;2011
IncA/C2;49;0;inc-group;2011
IncFIA;49;3;inc-group;2011
IncFIB;49;0;inc-group;2011
IncFIC;49;0;inc-group;2011
IncFII;49;0;inc-group;2011
IncHI1A;49;0;inc-group;2011
IncHI1B;49;0;inc-group;2011
IncHI2;49;0;inc-group;2011
IncL/M;49;0;inc-group;2011
IncN;49;0;inc-group;2011
IncN2;49;0;inc-group;2011
IncN3;49;0;inc-group;2011
IncP;49;0;inc-group;2011
IncQ1;49;0;inc-group;2011
IncU;49;0;inc-group;2011
IncX3;49;0;inc-group;2011
IncY;49;0;inc-group;2011
Acinetobacter;49;0;organism;2011
Aeromonas;49;0;organism;2011
Citrobacter;49;0;organism;2011
Enterobacter;49;4;organism;2011
Escherichia;49;0;organism;2011
Klebsiella;49;4;organism;2011
Leclercia;49;0;organism;2011
Morganella;49;0;organism;2011
Pantoea;49;0;organism;2011
Proteus;49;0;organism;2011
Pseudomonas;49;0;organism;2011
Raoultella;49;0;organism;2011
Salmonella;49;0;organism;2011
Serratia;49;0;organism;2011
CMY;23;0;β-lactamases;2016
CTX-M;23;0;β-lactamases;2016
DHA;23;0;β-lactamases;2016
FOX;23;0;β-lactamases;2016
GES;23;0;β-lactamases;2016
IMP;23;0;β-lactamases;2016
LAP;23;0;β-lactamases;2016
OXA;23;0;β-lactamases;2016
PSE;23;0;β-lactamases;2016
SHV;23;0;β-lactamases;2016
TEM;23;1;β-lactamases;2016
VEB;23;0;β-lactamases;2016
umuC/D;23;0;features;2016
Plasmid-segregation;23;0;features;2016
Toxin-antitoxin;23;2;features;2016
psiA/B;23;0;features;2016
Transposon;23;2;features;2016
Mercuric Res.;23;2;features;2016
Copper Res.;23;0;features;2016
Arsenic Res.;23;0;features;2016
IncA/C;23;0;inc-group;2016
IncA/C2;23;3;inc-group;2016
IncFIA;23;0;inc-group;2016
IncFIB;23;0;inc-group;2016
IncFIC;23;0;inc-group;2016
IncFII;23;0;inc-group;2016
IncHI1A;23;0;inc-group;2016
IncHI1B;23;0;inc-group;2016
IncHI2;23;0;inc-group;2016
IncL/M;23;0;inc-group;2016
IncN;23;0;inc-group;2016
IncN2;23;0;inc-group;2016
IncN3;23;0;inc-group;2016
IncP;23;0;inc-group;2016
IncQ1;23;0;inc-group;2016
IncU;23;0;inc-group;2016
IncX3;23;0;inc-group;2016
IncY;23;0;inc-group;2016
Acinetobacter;23;0;organism;2016
Aeromonas;23;0;organism;2016
Citrobacter;23;0;organism;2016
Enterobacter;23;0;organism;2016
Escherichia;23;0;organism;2016
Klebsiella;23;4;organism;2016
Leclercia;23;0;organism;2016
Morganella;23;0;organism;2016
Pantoea;23;0;organism;2016
Proteus;23;0;organism;2016
Pseudomonas;23;0;organism;2016
Raoultella;23;0;organism;2016
Salmonella;23;0;organism;2016
Serratia;23;0;organism;2016
CMY;40;0;β-lactamases;2016
CTX-M;40;0;β-lactamases;2016
DHA;40;0;β-lactamases;2016
FOX;40;0;β-lactamases;2016
GES;40;0;β-lactamases;2016
IMP;40;0;β-lactamases;2016
LAP;40;0;β-lactamases;2016
OXA;40;0;β-lactamases;2016
PSE;40;0;β-lactamases;2016
SHV;40;0;β-lactamases;2016
TEM;40;0;β-lactamases;2016
VEB;40;0;β-lactamases;2016
umuC/D;40;2;features;2016
Plasmid-segregation;40;0;features;2016
Toxin-antitoxin;40;2;features;2016
psiA/B;40;2;features;2016
Transposon;40;0;features;2016
Mercuric Res.;40;0;features;2016
Copper Res.;40;2;features;2016
Arsenic Res.;40;2;features;2016
IncA/C;40;0;inc-group;2016
IncA/C2;40;0;inc-group;2016
IncFIA;40;0;inc-group;2016
IncFIB;40;3;inc-group;2016
IncFIC;40;0;inc-group;2016
IncFII;40;0;inc-group;2016
IncHI1A;40;0;inc-group;2016
IncHI1B;40;0;inc-group;2016
IncHI2;40;0;inc-group;2016
IncL/M;40;0;inc-group;2016
IncN;40;0;inc-group;2016
IncN2;40;0;inc-group;2016
IncN3;40;0;inc-group;2016
IncP;40;0;inc-group;2016
IncQ1;40;0;inc-group;2016
IncU;40;0;inc-group;2016
IncX3;40;0;inc-group;2016
IncY;40;0;inc-group;2016
Acinetobacter;40;0;organism;2016
Aeromonas;40;0;organism;2016
Citrobacter;40;0;organism;2016
Enterobacter;40;0;organism;2016
Escherichia;40;0;organism;2016
Klebsiella;40;4;organism;2016
Leclercia;40;0;organism;2016
Morganella;40;0;organism;2016
Pantoea;40;0;organism;2016
Proteus;40;0;organism;2016
Pseudomonas;40;0;organism;2016
Raoultella;40;0;organism;2016
Salmonella;40;0;organism;2016
Serratia;40;0;organism;2016
CMY;66;0;β-lactamases;2017
CTX-M;66;1;β-lactamases;2017
DHA;66;0;β-lactamases;2017
FOX;66;0;β-lactamases;2017
GES;66;0;β-lactamases;2017
IMP;66;0;β-lactamases;2017
LAP;66;0;β-lactamases;2017
OXA;66;0;β-lactamases;2017
PSE;66;0;β-lactamases;2017
SHV;66;1;β-lactamases;2017
TEM;66;1;β-lactamases;2017
VEB;66;0;β-lactamases;2017
umuC/D;66;2;features;2017
Plasmid-segregation;66;2;features;2017
Toxin-antitoxin;66;2;features;2017
psiA/B;66;2;features;2017
Transposon;66;2;features;2017
Mercuric Res.;66;2;features;2017
Copper Res.;66;0;features;2017
Arsenic Res.;66;0;features;2017
IncA/C;66;0;inc-group;2017
IncA/C2;66;0;inc-group;2017
IncFIA;66;0;inc-group;2017
IncFIB;66;0;inc-group;2017
IncFIC;66;0;inc-group;2017
IncFII;66;0;inc-group;2017
IncHI1A;66;0;inc-group;2017
IncHI1B;66;0;inc-group;2017
IncHI2;66;0;inc-group;2017
IncL/M;66;0;inc-group;2017
IncN;66;0;inc-group;2017
IncN2;66;0;inc-group;2017
IncN3;66;0;inc-group;2017
IncP;66;0;inc-group;2017
IncQ1;66;0;inc-group;2017
IncU;66;0;inc-group;2017
IncX3;66;0;inc-group;2017
IncY;66;0;inc-group;2017
Acinetobacter;66;0;organism;2017
Aeromonas;66;0;organism;2017
Citrobacter;66;0;organism;2017
Enterobacter;66;0;organism;2017
Escherichia;66;0;organism;2017
Klebsiella;66;4;organism;2017
Leclercia;66;0;organism;2017
Morganella;66;0;organism;2017
Pantoea;66;0;organism;2017
Proteus;66;0;organism;2017
Pseudomonas;66;0;organism;2017
Raoultella;66;0;organism;2017
Salmonella;66;0;organism;2017
Serratia;66;0;organism;2017
CMY;33;0;β-lactamases;2016
CTX-M;33;0;β-lactamases;2016
DHA;33;0;β-lactamases;2016
FOX;33;0;β-lactamases;2016
GES;33;0;β-lactamases;2016
IMP;33;0;β-lactamases;2016
LAP;33;0;β-lactamases;2016
OXA;33;0;β-lactamases;2016
PSE;33;0;β-lactamases;2016
SHV;33;0;β-lactamases;2016
TEM;33;0;β-lactamases;2016
VEB;33;0;β-lactamases;2016
umuC/D;33;2;features;2016
Plasmid-segregation;33;2;features;2016
Toxin-antitoxin;33;2;features;2016
psiA/B;33;2;features;2016
Transposon;33;0;features;2016
Mercuric Res.;33;2;features;2016
Copper Res.;33;2;features;2016
Arsenic Res.;33;0;features;2016
IncA/C;33;0;inc-group;2016
IncA/C2;33;0;inc-group;2016
IncFIA;33;0;inc-group;2016
IncFIB;33;3;inc-group;2016
IncFIC;33;0;inc-group;2016
IncFII;33;0;inc-group;2016
IncHI1A;33;0;inc-group;2016
IncHI1B;33;0;inc-group;2016
IncHI2;33;0;inc-group;2016
IncL/M;33;0;inc-group;2016
IncN;33;0;inc-group;2016
IncN2;33;0;inc-group;2016
IncN3;33;0;inc-group;2016
IncP;33;0;inc-group;2016
IncQ1;33;0;inc-group;2016
IncU;33;0;inc-group;2016
IncX3;33;0;inc-group;2016
IncY;33;0;inc-group;2016
Acinetobacter;33;0;organism;2016
Aeromonas;33;0;organism;2016
Citrobacter;33;0;organism;2016
Enterobacter;33;0;organism;2016
Escherichia;33;0;organism;2016
Klebsiella;33;4;organism;2016
Leclercia;33;0;organism;2016
Morganella;33;0;organism;2016
Pantoea;33;0;organism;2016
Proteus;33;0;organism;2016
Pseudomonas;33;0;organism;2016
Raoultella;33;0;organism;2016
Salmonella;33;0;organism;2016
Serratia;33;0;organism;2016
CMY;15;0;β-lactamases;2016
CTX-M;15;0;β-lactamases;2016
DHA;15;0;β-lactamases;2016
FOX;15;0;β-lactamases;2016
GES;15;0;β-lactamases;2016
IMP;15;0;β-lactamases;2016
LAP;15;0;β-lactamases;2016
OXA;15;1;β-lactamases;2016
PSE;15;0;β-lactamases;2016
SHV;15;1;β-lactamases;2016
TEM;15;1;β-lactamases;2016
VEB;15;0;β-lactamases;2016
umuC/D;15;2;features;2016
Plasmid-segregation;15;2;features;2016
Toxin-antitoxin;15;2;features;2016
psiA/B;15;2;features;2016
Transposon;15;2;features;2016
Mercuric Res.;15;2;features;2016
Copper Res.;15;2;features;2016
Arsenic Res.;15;2;features;2016
IncA/C;15;0;inc-group;2016
IncA/C2;15;0;inc-group;2016
IncFIA;15;3;inc-group;2016
IncFIB;15;0;inc-group;2016
IncFIC;15;0;inc-group;2016
IncFII;15;0;inc-group;2016
IncHI1A;15;0;inc-group;2016
IncHI1B;15;0;inc-group;2016
IncHI2;15;0;inc-group;2016
IncL/M;15;0;inc-group;2016
IncN;15;3;inc-group;2016
IncN2;15;0;inc-group;2016
IncN3;15;0;inc-group;2016
IncP;15;0;inc-group;2016
IncQ1;15;0;inc-group;2016
IncU;15;0;inc-group;2016
IncX3;15;0;inc-group;2016
IncY;15;0;inc-group;2016
Acinetobacter;15;0;organism;2016
Aeromonas;15;0;organism;2016
Citrobacter;15;0;organism;2016
Enterobacter;15;0;organism;2016
Escherichia;15;0;organism;2016
Klebsiella;15;4;organism;2016
Leclercia;15;0;organism;2016
Morganella;15;0;organism;2016
Pantoea;15;0;organism;2016
Proteus;15;0;organism;2016
Pseudomonas;15;0;organism;2016
Raoultella;15;0;organism;2016
Salmonella;15;0;organism;2016
Serratia;15;0;organism;2016
CMY;102;0;β-lactamases;2015
CTX-M;102;0;β-lactamases;2015
DHA;102;0;β-lactamases;2015
FOX;102;0;β-lactamases;2015
GES;102;0;β-lactamases;2015
IMP;102;0;β-lactamases;2015
LAP;102;0;β-lactamases;2015
OXA;102;1;β-lactamases;2015
PSE;102;0;β-lactamases;2015
SHV;102;1;β-lactamases;2015
TEM;102;1;β-lactamases;2015
VEB;102;0;β-lactamases;2015
umuC/D;102;2;features;2015
Plasmid-segregation;102;2;features;2015
Toxin-antitoxin;102;2;features;2015
psiA/B;102;0;features;2015
Transposon;102;2;features;2015
Mercuric Res.;102;0;features;2015
Copper Res.;102;0;features;2015
Arsenic Res.;102;0;features;2015
IncA/C;102;0;inc-group;2015
IncA/C2;102;0;inc-group;2015
IncFIA;102;0;inc-group;2015
IncFIB;102;0;inc-group;2015
IncFIC;102;0;inc-group;2015
IncFII;102;0;inc-group;2015
IncHI1A;102;0;inc-group;2015
IncHI1B;102;0;inc-group;2015
IncHI2;102;0;inc-group;2015
IncL/M;102;3;inc-group;2015
IncN;102;0;inc-group;2015
IncN2;102;0;inc-group;2015
IncN3;102;0;inc-group;2015
IncP;102;0;inc-group;2015
IncQ1;102;0;inc-group;2015
IncU;102;0;inc-group;2015
IncX3;102;0;inc-group;2015
IncY;102;0;inc-group;2015
Acinetobacter;102;0;organism;2015
Aeromonas;102;0;organism;2015
Citrobacter;102;0;organism;2015
Enterobacter;102;4;organism;2015
Escherichia;102;0;organism;2015
Klebsiella;102;4;organism;2015
Leclercia;102;0;organism;2015
Morganella;102;0;organism;2015
Pantoea;102;0;organism;2015
Proteus;102;0;organism;2015
Pseudomonas;102;0;organism;2015
Raoultella;102;0;organism;2015
Salmonella;102;0;organism;2015
Serratia;102;4;organism;2015
CMY;32;0;β-lactamases;2016
CTX-M;32;0;β-lactamases;2016
DHA;32;0;β-lactamases;2016
FOX;32;0;β-lactamases;2016
GES;32;0;β-lactamases;2016
IMP;32;0;β-lactamases;2016
LAP;32;0;β-lactamases;2016
OXA;32;0;β-lactamases;2016
PSE;32;0;β-lactamases;2016
SHV;32;0;β-lactamases;2016
TEM;32;0;β-lactamases;2016
VEB;32;0;β-lactamases;2016
umuC/D;32;2;features;2016
Plasmid-segregation;32;2;features;2016
Toxin-antitoxin;32;0;features;2016
psiA/B;32;2;features;2016
Transposon;32;2;features;2016
Mercuric Res.;32;0;features;2016
Copper Res.;32;2;features;2016
Arsenic Res.;32;2;features;2016
IncA/C;32;0;inc-group;2016
IncA/C2;32;0;inc-group;2016
IncFIA;32;0;inc-group;2016
IncFIB;32;0;inc-group;2016
IncFIC;32;0;inc-group;2016
IncFII;32;0;inc-group;2016
IncHI1A;32;0;inc-group;2016
IncHI1B;32;0;inc-group;2016
IncHI2;32;0;inc-group;2016
IncL/M;32;0;inc-group;2016
IncN;32;3;inc-group;2016
IncN2;32;0;inc-group;2016
IncN3;32;0;inc-group;2016
IncP;32;0;inc-group;2016
IncQ1;32;0;inc-group;2016
IncU;32;0;inc-group;2016
IncX3;32;0;inc-group;2016
IncY;32;0;inc-group;2016
Acinetobacter;32;0;organism;2016
Aeromonas;32;0;organism;2016
Citrobacter;32;0;organism;2016
Enterobacter;32;4;organism;2016
Escherichia;32;0;organism;2016
Klebsiella;32;0;organism;2016
Leclercia;32;0;organism;2016
Morganella;32;0;organism;2016
Pantoea;32;0;organism;2016
Proteus;32;0;organism;2016
Pseudomonas;32;0;organism;2016
Raoultella;32;0;organism;2016
Salmonella;32;0;organism;2016
Serratia;32;0;organism;2016
CMY;109;0;β-lactamases;2015
CTX-M;109;0;β-lactamases;2015
DHA;109;0;β-lactamases;2015
FOX;109;0;β-lactamases;2015
GES;109;0;β-lactamases;2015
IMP;109;0;β-lactamases;2015
LAP;109;0;β-lactamases;2015
OXA;109;0;β-lactamases;2015
PSE;109;0;β-lactamases;2015
SHV;109;0;β-lactamases;2015
TEM;109;0;β-lactamases;2015
VEB;109;0;β-lactamases;2015
umuC/D;109;0;features;2015
Plasmid-segregation;109;2;features;2015
Toxin-antitoxin;109;2;features;2015
psiA/B;109;0;features;2015
Transposon;109;2;features;2015
Mercuric Res.;109;0;features;2015
Copper Res.;109;0;features;2015
Arsenic Res.;109;0;features;2015
IncA/C;109;0;inc-group;2015
IncA/C2;109;0;inc-group;2015
IncFIA;109;0;inc-group;2015
IncFIB;109;0;inc-group;2015
IncFIC;109;0;inc-group;2015
IncFII;109;0;inc-group;2015
IncHI1A;109;0;inc-group;2015
IncHI1B;109;0;inc-group;2015
IncHI2;109;0;inc-group;2015
IncL/M;109;0;inc-group;2015
IncN;109;0;inc-group;2015
IncN2;109;0;inc-group;2015
IncN3;109;0;inc-group;2015
IncP;109;0;inc-group;2015
IncQ1;109;0;inc-group;2015
IncU;109;0;inc-group;2015
IncX3;109;0;inc-group;2015
IncY;109;0;inc-group;2015
Acinetobacter;109;0;organism;2015
Aeromonas;109;0;organism;2015
Citrobacter;109;0;organism;2015
Enterobacter;109;0;organism;2015
Escherichia;109;4;organism;2015
Klebsiella;109;0;organism;2015
Leclercia;109;0;organism;2015
Morganella;109;0;organism;2015
Pantoea;109;0;organism;2015
Proteus;109;0;organism;2015
Pseudomonas;109;0;organism;2015
Raoultella;109;0;organism;2015
Salmonella;109;0;organism;2015
Serratia;109;0;organism;2015
CMY;106;0;β-lactamases;2015
CTX-M;106;0;β-lactamases;2015
DHA;106;0;β-lactamases;2015
FOX;106;0;β-lactamases;2015
GES;106;0;β-lactamases;2015
IMP;106;0;β-lactamases;2015
LAP;106;0;β-lactamases;2015
OXA;106;0;β-lactamases;2015
PSE;106;0;β-lactamases;2015
SHV;106;0;β-lactamases;2015
TEM;106;0;β-lactamases;2015
VEB;106;0;β-lactamases;2015
umuC/D;106;0;features;2015
Plasmid-segregation;106;2;features;2015
Toxin-antitoxin;106;0;features;2015
psiA/B;106;0;features;2015
Transposon;106;2;features;2015
Mercuric Res.;106;0;features;2015
Copper Res.;106;0;features;2015
Arsenic Res.;106;0;features;2015
IncA/C;106;0;inc-group;2015
IncA/C2;106;0;inc-group;2015
IncFIA;106;0;inc-group;2015
IncFIB;106;0;inc-group;2015
IncFIC;106;0;inc-group;2015
IncFII;106;0;inc-group;2015
IncHI1A;106;0;inc-group;2015
IncHI1B;106;0;inc-group;2015
IncHI2;106;0;inc-group;2015
IncL/M;106;0;inc-group;2015
IncN;106;0;inc-group;2015
IncN2;106;3;inc-group;2015
IncN3;106;3;inc-group;2015
IncP;106;0;inc-group;2015
IncQ1;106;0;inc-group;2015
IncU;106;0;inc-group;2015
IncX3;106;0;inc-group;2015
IncY;106;0;inc-group;2015
Acinetobacter;106;0;organism;2015
Aeromonas;106;0;organism;2015
Citrobacter;106;0;organism;2015
Enterobacter;106;0;organism;2015
Escherichia;106;4;organism;2015
Klebsiella;106;0;organism;2015
Leclercia;106;0;organism;2015
Morganella;106;0;organism;2015
Pantoea;106;0;organism;2015
Proteus;106;0;organism;2015
Pseudomonas;106;0;organism;2015
Raoultella;106;0;organism;2015
Salmonella;106;0;organism;2015
Serratia;106;0;organism;2015
CMY;107;0;β-lactamases;2016
CTX-M;107;0;β-lactamases;2016
DHA;107;0;β-lactamases;2016
FOX;107;0;β-lactamases;2016
GES;107;0;β-lactamases;2016
IMP;107;0;β-lactamases;2016
LAP;107;0;β-lactamases;2016
OXA;107;1;β-lactamases;2016
PSE;107;0;β-lactamases;2016
SHV;107;0;β-lactamases;2016
TEM;107;1;β-lactamases;2016
VEB;107;0;β-lactamases;2016
umuC/D;107;2;features;2016
Plasmid-segregation;107;2;features;2016
Toxin-antitoxin;107;2;features;2016
psiA/B;107;0;features;2016
Transposon;107;2;features;2016
Mercuric Res.;107;0;features;2016
Copper Res.;107;0;features;2016
Arsenic Res.;107;0;features;2016
IncA/C;107;0;inc-group;2016
IncA/C2;107;0;inc-group;2016
IncFIA;107;0;inc-group;2016
IncFIB;107;0;inc-group;2016
IncFIC;107;0;inc-group;2016
IncFII;107;0;inc-group;2016
IncHI1A;107;0;inc-group;2016
IncHI1B;107;0;inc-group;2016
IncHI2;107;0;inc-group;2016
IncL/M;107;3;inc-group;2016
IncN;107;0;inc-group;2016
IncN2;107;0;inc-group;2016
IncN3;107;0;inc-group;2016
IncP;107;0;inc-group;2016
IncQ1;107;0;inc-group;2016
IncU;107;0;inc-group;2016
IncX3;107;0;inc-group;2016
IncY;107;0;inc-group;2016
Acinetobacter;107;0;organism;2016
Aeromonas;107;0;organism;2016
Citrobacter;107;4;organism;2016
Enterobacter;107;0;organism;2016
Escherichia;107;0;organism;2016
Klebsiella;107;0;organism;2016
Leclercia;107;0;organism;2016
Morganella;107;0;organism;2016
Pantoea;107;0;organism;2016
Proteus;107;0;organism;2016
Pseudomonas;107;0;organism;2016
Raoultella;107;0;organism;2016
Salmonella;107;0;organism;2016
Serratia;107;0;organism;2016
CMY;18;0;β-lactamases;2016
CTX-M;18;0;β-lactamases;2016
DHA;18;0;β-lactamases;2016
FOX;18;0;β-lactamases;2016
GES;18;0;β-lactamases;2016
IMP;18;0;β-lactamases;2016
LAP;18;0;β-lactamases;2016
OXA;18;0;β-lactamases;2016
PSE;18;0;β-lactamases;2016
SHV;18;0;β-lactamases;2016
TEM;18;0;β-lactamases;2016
VEB;18;0;β-lactamases;2016
umuC/D;18;2;features;2016
Plasmid-segregation;18;2;features;2016
Toxin-antitoxin;18;0;features;2016
psiA/B;18;0;features;2016
Transposon;18;2;features;2016
Mercuric Res.;18;2;features;2016
Copper Res.;18;0;features;2016
Arsenic Res.;18;2;features;2016
IncA/C;18;0;inc-group;2016
IncA/C2;18;0;inc-group;2016
IncFIA;18;0;inc-group;2016
IncFIB;18;0;inc-group;2016
IncFIC;18;0;inc-group;2016
IncFII;18;0;inc-group;2016
IncHI1A;18;0;inc-group;2016
IncHI1B;18;0;inc-group;2016
IncHI2;18;0;inc-group;2016
IncL/M;18;0;inc-group;2016
IncN;18;0;inc-group;2016
IncN2;18;0;inc-group;2016
IncN3;18;0;inc-group;2016
IncP;18;0;inc-group;2016
IncQ1;18;0;inc-group;2016
IncU;18;0;inc-group;2016
IncX3;18;0;inc-group;2016
IncY;18;0;inc-group;2016
Acinetobacter;18;0;organism;2016
Aeromonas;18;0;organism;2016
Citrobacter;18;4;organism;2016
Enterobacter;18;0;organism;2016
Escherichia;18;0;organism;2016
Klebsiella;18;0;organism;2016
Leclercia;18;0;organism;2016
Morganella;18;0;organism;2016
Pantoea;18;0;organism;2016
Proteus;18;0;organism;2016
Pseudomonas;18;0;organism;2016
Raoultella;18;0;organism;2016
Salmonella;18;0;organism;2016
Serratia;18;0;organism;2016
CMY;142;0;β-lactamases;2014
CTX-M;142;0;β-lactamases;2014
DHA;142;0;β-lactamases;2014
FOX;142;0;β-lactamases;2014
GES;142;0;β-lactamases;2014
IMP;142;0;β-lactamases;2014
LAP;142;0;β-lactamases;2014
OXA;142;0;β-lactamases;2014
PSE;142;0;β-lactamases;2014
SHV;142;0;β-lactamases;2014
TEM;142;1;β-lactamases;2014
VEB;142;0;β-lactamases;2014
umuC/D;142;0;features;2014
Plasmid-segregation;142;0;features;2014
Toxin-antitoxin;142;2;features;2014
psiA/B;142;0;features;2014
Transposon;142;2;features;2014
Mercuric Res.;142;2;features;2014
Copper Res.;142;0;features;2014
Arsenic Res.;142;0;features;2014
IncA/C;142;0;inc-group;2014
IncA/C2;142;0;inc-group;2014
IncFIA;142;0;inc-group;2014
IncFIB;142;0;inc-group;2014
IncFIC;142;0;inc-group;2014
IncFII;142;0;inc-group;2014
IncHI1A;142;0;inc-group;2014
IncHI1B;142;0;inc-group;2014
IncHI2;142;0;inc-group;2014
IncL/M;142;0;inc-group;2014
IncN;142;0;inc-group;2014
IncN2;142;0;inc-group;2014
IncN3;142;0;inc-group;2014
IncP;142;0;inc-group;2014
IncQ1;142;0;inc-group;2014
IncU;142;0;inc-group;2014
IncX3;142;0;inc-group;2014
IncY;142;0;inc-group;2014
Acinetobacter;142;0;organism;2014
Aeromonas;142;4;organism;2014
Citrobacter;142;0;organism;2014
Enterobacter;142;0;organism;2014
Escherichia;142;0;organism;2014
Klebsiella;142;0;organism;2014
Leclercia;142;0;organism;2014
Morganella;142;0;organism;2014
Pantoea;142;0;organism;2014
Proteus;142;0;organism;2014
Pseudomonas;142;0;organism;2014
Raoultella;142;0;organism;2014
Salmonella;142;0;organism;2014
Serratia;142;0;organism;2014
CMY;29;0;β-lactamases;2014
CTX-M;29;0;β-lactamases;2014
DHA;29;0;β-lactamases;2014
FOX;29;1;β-lactamases;2014
GES;29;0;β-lactamases;2014
IMP;29;0;β-lactamases;2014
LAP;29;0;β-lactamases;2014
OXA;29;0;β-lactamases;2014
PSE;29;1;β-lactamases;2014
SHV;29;0;β-lactamases;2014
TEM;29;0;β-lactamases;2014
VEB;29;0;β-lactamases;2014
umuC/D;29;0;features;2014
Plasmid-segregation;29;0;features;2014
Toxin-antitoxin;29;2;features;2014
psiA/B;29;0;features;2014
Transposon;29;0;features;2014
Mercuric Res.;29;0;features;2014
Copper Res.;29;0;features;2014
Arsenic Res.;29;0;features;2014
IncA/C;29;0;inc-group;2014
IncA/C2;29;3;inc-group;2014
IncFIA;29;0;inc-group;2014
IncFIB;29;0;inc-group;2014
IncFIC;29;0;inc-group;2014
IncFII;29;0;inc-group;2014
