gene;sample;mutated;label
IncU;98;0;inc-group
IncX3;98;0;inc-group
IncY;98;0;inc-group
Acinetobacter;98;0;organism
Aeromonas;98;0;organism
Citrobacter;98;0;organism
Enterobacter;98;0;organism
Escherichia;98;4;organism
Klebsiella;98;4;organism
Leclercia;98;0;organism
Morganella;98;0;organism
Pantoea;98;0;organism
Proteus;98;0;organism
Pseudomonas;98;0;organism
Raoultella;98;0;organism
Salmonella;98;0;organism
Serratia;98;0;organism
blaCMY;6;0;beta-lactamase
blaCTX-M;6;0;beta-lactamase
blaDHA;6;0;beta-lactamase
blaFOX;6;1;beta-lactamase
blaGES;6;0;beta-lactamase
blaIMP;6;0;beta-lactamase
blaLAP;6;0;beta-lactamase
blaOXA;6;0;beta-lactamase
blaPSE;6;0;beta-lactamase
blaSHV;6;1;beta-lactamase
blaTEM;6;0;beta-lactamase
blaVEB;6;0;beta-lactamase
parA/B/M;6;0;plasmid-stability
stbA/B/C;6;0;plasmid-stability
vagC/D;6;0;plasmid-stability
psiA/B;6;0;plasmid-stability
IncA/C;6;0;inc-group
IncA/C2;6;3;inc-group
IncFIA;6;0;inc-group
IncFIB;6;0;inc-group
IncFIC;6;0;inc-group
IncFII;6;0;inc-group
IncHI1A;6;0;inc-group
IncHI1B;6;0;inc-group
IncHI2;6;0;inc-group
IncI1;6;0;inc-group
IncI2;6;0;inc-group
IncL/M;6;0;inc-group
IncN;6;3;inc-group
IncN2;6;0;inc-group
IncN3;6;0;inc-group
IncP;6;0;inc-group
IncQ1;6;0;inc-group
IncQ2;6;0;inc-group
IncR;6;0;inc-group
IncU;6;0;inc-group
IncX3;6;0;inc-group
IncY;6;0;inc-group
Acinetobacter;6;0;organism
Aeromonas;6;0;organism
Citrobacter;6;4;organism
Enterobacter;6;4;organism
Escherichia;6;0;organism
Klebsiella;6;4;organism
Leclercia;6;0;organism
Morganella;6;0;organism
Pantoea;6;0;organism
Proteus;6;0;organism
Pseudomonas;6;0;organism
Raoultella;6;0;organism
Salmonella;6;0;organism
Serratia;6;0;organism
blaCMY;8;0;beta-lactamase
blaCTX-M;8;0;beta-lactamase
blaDHA;8;0;beta-lactamase
blaFOX;8;0;beta-lactamase
blaGES;8;0;beta-lactamase
blaIMP;8;0;beta-lactamase
blaLAP;8;0;beta-lactamase
blaOXA;8;0;beta-lactamase
blaPSE;8;0;beta-lactamase
blaSHV;8;0;beta-lactamase
blaTEM;8;1;beta-lactamase
blaVEB;8;0;beta-lactamase
parA/B/M;8;0;plasmid-stability
stbA/B/C;8;0;plasmid-stability
vagC/D;8;0;plasmid-stability
psiA/B;8;0;plasmid-stability
IncA/C;8;0;inc-group
IncA/C2;8;0;inc-group
IncFIA;8;0;inc-group
IncFIB;8;0;inc-group
IncFIC;8;0;inc-group
IncFII;8;0;inc-group
IncHI1A;8;0;inc-group
IncHI1B;8;0;inc-group
IncHI2;8;3;inc-group
IncI1;8;0;inc-group
IncI2;8;0;inc-group
IncL/M;8;0;inc-group
IncN;8;0;inc-group
IncN2;8;0;inc-group
IncN3;8;0;inc-group
IncP;8;0;inc-group
IncQ1;8;0;inc-group
IncQ2;8;0;inc-group
IncR;8;0;inc-group
IncU;8;0;inc-group
IncX3;8;0;inc-group
IncY;8;0;inc-group
Acinetobacter;8;0;organism
Aeromonas;8;0;organism
Citrobacter;8;0;organism
Enterobacter;8;4;organism
Escherichia;8;0;organism
Klebsiella;8;0;organism
Leclercia;8;0;organism
Morganella;8;0;organism
Pantoea;8;0;organism
Proteus;8;0;organism
Pseudomonas;8;0;organism
Raoultella;8;0;organism
Salmonella;8;0;organism
Serratia;8;0;organism
blaCMY;79;0;beta-lactamase
blaCTX-M;79;0;beta-lactamase
blaDHA;79;0;beta-lactamase
blaFOX;79;0;beta-lactamase
blaGES;79;0;beta-lactamase
blaIMP;79;0;beta-lactamase
blaLAP;79;0;beta-lactamase
blaOXA;79;0;beta-lactamase
blaPSE;79;0;beta-lactamase
blaSHV;79;0;beta-lactamase
blaTEM;79;0;beta-lactamase
blaVEB;79;0;beta-lactamase
parA/B/M;79;0;plasmid-stability
